time,DNI_W_m2,Ambient_Temp_C,Wind_Speed_mps,Hour,DayOfYear,Thermal_Power_kW,Electrical_Power_kW,Pump_Power_kW
24-04-2020 15:00,681.8,32.3,25.4,15,115,224.994,78.7479,4.204285714
24-04-2020 16:00,611.5,31.4,24.9,16,115,201.795,70.62825,4.204285714
24-04-2020 17:00,453.1,30.4,24.3,17,115,149.523,52.33305,4.204285714
24-04-2020 18:00,129.8,29.2,23.6,18,115,42.834,14.9919,4.204285714
25-04-2020 06:00,45.5,28.7,14.8,6,116,15.015,5.25525,4.204285714
25-04-2020 07:00,334.9,30.2,17.4,7,116,110.517,38.68095,4.204285714
25-04-2020 08:00,490.5,32,18.5,8,116,161.865,56.65275,4.204285714
25-04-2020 09:00,610.2,33.7,17.3,9,116,201.366,70.4781,4.204285714
25-04-2020 10:00,685.8,34.5,16.8,10,116,226.314,79.2099,4.204285714
25-04-2020 11:00,664.4,34.2,20,11,116,219.252,76.7382,4.204285714
25-04-2020 12:00,711.2,33.7,25.9,12,116,234.696,82.1436,4.204285714
25-04-2020 13:00,680,33.1,26.3,13,116,224.4,78.54,4.204285714
25-04-2020 14:00,627.4,33,25.1,14,116,207.042,72.4647,4.204285714
25-04-2020 15:00,594.2,32,25.8,15,116,196.086,68.6301,4.204285714
25-04-2020 16:00,462.2,31.5,22.8,16,116,152.526,53.3841,4.204285714
25-04-2020 17:00,215.6,30.5,17.9,17,116,71.148,24.9018,4.204285714
25-04-2020 18:00,43.2,29.9,15.3,18,116,14.256,4.9896,4.204285714
26-04-2020 06:00,18.1,27.6,12.3,6,117,5.973,2.09055,4.204285714
26-04-2020 07:00,181.3,28.5,18.7,7,117,59.829,20.94015,4.204285714
26-04-2020 08:00,301.6,29.8,20.9,8,117,99.528,34.8348,4.204285714
26-04-2020 09:00,473.9,31.5,22,9,117,156.387,54.73545,4.204285714
26-04-2020 10:00,406.4,32.7,18.4,10,117,134.112,46.9392,4.204285714
26-04-2020 11:00,489.9,33.5,16.7,11,117,161.667,56.58345,4.204285714
26-04-2020 12:00,510.6,33.6,18.6,12,117,168.498,58.9743,4.204285714
26-04-2020 13:00,479.4,33.2,21.6,13,117,158.202,55.3707,4.204285714
26-04-2020 14:00,490.7,32.7,24,14,117,161.931,56.67585,4.204285714
26-04-2020 15:00,321.5,31.7,25.7,15,117,106.095,37.13325,4.204285714
26-04-2020 16:00,283.9,31.3,24.7,16,117,93.687,32.79045,4.204285714
26-04-2020 17:00,172.4,29.6,21,17,117,56.892,19.9122,4.204285714
26-04-2020 18:00,43.2,28.8,19.9,18,117,14.256,4.9896,4.204285714
27-04-2020 06:00,17.9,28.9,10.2,6,118,5.907,2.06745,4.204285714
27-04-2020 07:00,191.3,30,14.4,7,118,63.129,22.09515,4.204285714
27-04-2020 08:00,330.7,31.2,15,8,118,109.131,38.19585,4.204285714
27-04-2020 09:00,439.1,32.2,14.1,9,118,144.903,50.71605,4.204285714
27-04-2020 10:00,598.7,32.9,13.8,10,118,197.571,69.14985,4.204285714
27-04-2020 11:00,463.7,31.7,15.7,11,118,153.021,53.55735,4.204285714
27-04-2020 12:00,541.7,32.2,18.7,12,118,178.761,62.56635,4.204285714
27-04-2020 13:00,475.4,32.8,16.6,13,118,156.882,54.9087,4.204285714
27-04-2020 14:00,450.1,31,19.1,14,118,148.533,51.98655,4.204285714
27-04-2020 15:00,266.1,31.2,18.9,15,118,87.813,30.73455,4.204285714
27-04-2020 16:00,334.8,30.9,19.4,16,118,110.484,38.6694,4.204285714
27-04-2020 17:00,224.5,30.3,17.6,17,118,74.085,25.92975,4.204285714
27-04-2020 18:00,43.1,29.7,18.1,18,118,14.223,4.97805,4.204285714
28-04-2020 06:00,44.5,28.9,11.1,6,119,14.685,5.13975,4.204285714
28-04-2020 07:00,256.1,29.6,13.9,7,119,84.513,29.57955,4.204285714
28-04-2020 08:00,324,30,15.3,8,119,106.92,37.422,4.204285714
28-04-2020 09:00,277.7,31.1,15.6,9,119,91.641,32.07435,4.204285714
28-04-2020 10:00,452.6,32,15,10,119,149.358,52.2753,4.204285714
28-04-2020 11:00,609.8,32.7,16.1,11,119,201.234,70.4319,4.204285714
28-04-2020 12:00,662.2,32.8,15.2,12,119,218.526,76.4841,4.204285714
28-04-2020 13:00,648.4,32.5,15.9,13,119,213.972,74.8902,4.204285714
28-04-2020 14:00,604,32.2,17,14,119,199.32,69.762,4.204285714
28-04-2020 15:00,578.3,31.8,19.2,15,119,190.839,66.79365,4.204285714
28-04-2020 16:00,505.9,30.9,18.7,16,119,166.947,58.43145,4.204285714
28-04-2020 17:00,411.8,30.6,14.5,17,119,135.894,47.5629,4.204285714
28-04-2020 18:00,114.8,29.8,12.3,18,119,37.884,13.2594,4.204285714
29-04-2020 06:00,17.7,27.4,12.8,6,120,5.841,2.04435,4.204285714
29-04-2020 07:00,120.1,28.3,9,7,120,39.633,13.87155,4.204285714
29-04-2020 08:00,172.6,29.4,11.3,8,120,56.958,19.9353,4.204285714
29-04-2020 09:00,175,30.2,12.3,9,120,57.75,20.2125,4.204285714
29-04-2020 10:00,220.4,31,11.5,10,120,72.732,25.4562,4.204285714
29-04-2020 11:00,254.7,32.2,10.8,11,120,84.051,29.41785,4.204285714
29-04-2020 12:00,194.7,33.1,8.4,12,120,64.251,22.48785,4.204285714
29-04-2020 13:00,389.1,34.2,5.3,13,120,128.403,44.94105,4.204285714
29-04-2020 14:00,434.5,33.8,7.2,14,120,143.385,50.18475,4.204285714
29-04-2020 15:00,267.6,31.6,14,15,120,88.308,30.9078,4.204285714
29-04-2020 16:00,182,30.9,14.8,16,120,60.06,21.021,4.204285714
29-04-2020 17:00,116.7,30.3,12,17,120,38.511,13.47885,4.204285714
29-04-2020 18:00,71.6,29.4,10.7,18,120,23.628,8.2698,4.204285714
30-04-2020 06:00,52.6,27.9,5.9,6,121,17.358,6.0753,4.204285714
30-04-2020 07:00,325.9,29.6,7.2,7,121,107.547,37.64145,4.204285714
30-04-2020 08:00,443.5,30.9,11,8,121,146.355,51.22425,4.204285714
30-04-2020 09:00,510.3,31.7,14,9,121,168.399,58.93965,4.204285714
30-04-2020 10:00,634.1,32.7,15.8,10,121,209.253,73.23855,4.204285714
30-04-2020 11:00,728.7,33,17,11,121,240.471,84.16485,4.204285714
30-04-2020 12:00,693.5,32.8,17.3,12,121,228.855,80.09925,4.204285714
30-04-2020 13:00,668.3,32.7,18.6,13,121,220.539,77.18865,4.204285714
30-04-2020 14:00,564.8,32.4,20.4,14,121,186.384,65.2344,4.204285714
30-04-2020 15:00,556.9,31.5,21.1,15,121,183.777,64.32195,4.204285714
30-04-2020 16:00,513.1,30.9,21.4,16,121,169.323,59.26305,4.204285714
30-04-2020 17:00,371.2,30.5,18.7,17,121,122.496,42.8736,4.204285714
30-04-2020 18:00,107.2,29.4,18.2,18,121,35.376,12.3816,4.204285714
01-05-2020 06:00,43.5,28.1,6.8,6,122,14.355,5.02425,4.204285714
01-05-2020 07:00,288.2,29.5,9.7,7,122,95.106,33.2871,4.204285714
01-05-2020 08:00,535.5,31.3,10.4,8,122,176.715,61.85025,4.204285714
01-05-2020 09:00,664.6,33,10.5,9,122,219.318,76.7613,4.204285714
01-05-2020 10:00,745.7,34,11.3,10,122,246.081,86.12835,4.204285714
01-05-2020 11:00,772.5,33.8,16.1,11,122,254.925,89.22375,4.204285714
01-05-2020 12:00,767.8,33.5,21,12,122,253.374,88.6809,4.204285714
01-05-2020 13:00,765.3,33.5,20.9,13,122,252.549,88.39215,4.204285714
01-05-2020 14:00,673.6,33,21,14,122,222.288,77.8008,4.204285714
01-05-2020 15:00,593.5,32.3,20.5,15,122,195.855,68.54925,4.204285714
01-05-2020 16:00,482.1,31.5,19.2,16,122,159.093,55.68255,4.204285714
01-05-2020 17:00,373.9,30.8,18.5,17,122,123.387,43.18545,4.204285714
01-05-2020 18:00,114.2,29.8,17.3,18,122,37.686,13.1901,4.204285714
02-05-2020 06:00,34.6,28.7,9.7,6,123,11.418,3.9963,4.204285714
02-05-2020 07:00,247.5,30,12.3,7,123,81.675,28.58625,4.204285714
02-05-2020 08:00,368.8,31.6,12.8,8,123,121.704,42.5964,4.204285714
02-05-2020 09:00,408.7,32.5,14.7,9,123,134.871,47.20485,4.204285714
02-05-2020 10:00,666.3,33.5,15,10,123,219.879,76.95765,4.204285714
02-05-2020 11:00,710.9,33.7,16.8,11,123,234.597,82.10895,4.204285714
02-05-2020 12:00,740.9,33.5,19.7,12,123,244.497,85.57395,4.204285714
02-05-2020 13:00,756.2,33.2,20.3,13,123,249.546,87.3411,4.204285714
02-05-2020 14:00,637.6,32.8,20.8,14,123,210.408,73.6428,4.204285714
02-05-2020 15:00,634.2,32.5,20.9,15,123,209.286,73.2501,4.204285714
02-05-2020 16:00,573,31.8,20.1,16,123,189.09,66.1815,4.204285714
02-05-2020 17:00,410.2,30.6,17.7,17,123,135.366,47.3781,4.204285714
02-05-2020 18:00,114,30,17.1,18,123,37.62,13.167,4.204285714
03-05-2020 06:00,25.8,28.5,8.3,6,124,8.514,2.9799,4.204285714
03-05-2020 07:00,289.2,30,12.4,7,124,95.436,33.4026,4.204285714
03-05-2020 08:00,403.7,31.6,14.8,8,124,133.221,46.62735,4.204285714
03-05-2020 09:00,622.5,32.8,17.9,9,124,205.425,71.89875,4.204285714
03-05-2020 10:00,706.9,33.4,21,10,124,233.277,81.64695,4.204285714
03-05-2020 11:00,740.2,33.8,19.2,11,124,244.266,85.4931,4.204285714
03-05-2020 12:00,705.9,33.6,22.1,12,124,232.947,81.53145,4.204285714
03-05-2020 13:00,775,33.5,22.2,13,124,255.75,89.5125,4.204285714
03-05-2020 14:00,772.6,33,23.2,14,124,254.958,89.2353,4.204285714
03-05-2020 15:00,720.9,32.4,22.7,15,124,237.897,83.26395,4.204285714
03-05-2020 16:00,634.8,31.5,21.7,16,124,209.484,73.3194,4.204285714
03-05-2020 17:00,452.6,30.4,19.8,17,124,149.358,52.2753,4.204285714
03-05-2020 18:00,120.9,29.4,18,18,124,39.897,13.96395,4.204285714
04-05-2020 06:00,34.2,27.9,9.7,6,125,11.286,3.9501,4.204285714
04-05-2020 07:00,302.2,29.5,14.2,7,125,99.726,34.9041,4.204285714
04-05-2020 08:00,424.6,31.1,16.2,8,125,140.118,49.0413,4.204285714
04-05-2020 09:00,518.6,32.3,16.5,9,125,171.138,59.8983,4.204285714
04-05-2020 10:00,671.8,33.1,17.5,10,125,221.694,77.5929,4.204285714
04-05-2020 11:00,780,33.5,20,11,125,257.4,90.09,4.204285714
04-05-2020 12:00,807.5,33.5,22.2,12,125,266.475,93.26625,4.204285714
04-05-2020 13:00,799,33,23.7,13,125,263.67,92.2845,4.204285714
04-05-2020 14:00,768.3,32.6,23.4,14,125,253.539,88.73865,4.204285714
04-05-2020 15:00,725.1,31.8,23.5,15,125,239.283,83.74905,4.204285714
04-05-2020 16:00,622,31.1,20.5,16,125,205.26,71.841,4.204285714
04-05-2020 17:00,439.9,30.3,17.9,17,125,145.167,50.80845,4.204285714
04-05-2020 18:00,120.7,29.4,16.7,18,125,39.831,13.94085,4.204285714
05-05-2020 06:00,51,28.3,9.8,6,126,16.83,5.8905,4.204285714
05-05-2020 07:00,265.6,29.7,11,7,126,87.648,30.6768,4.204285714
05-05-2020 08:00,380.8,31.4,15.5,8,126,125.664,43.9824,4.204285714
05-05-2020 09:00,490,32.5,18.5,9,126,161.7,56.595,4.204285714
05-05-2020 10:00,685.7,33.1,20.4,10,126,226.281,79.19835,4.204285714
05-05-2020 11:00,756,33.3,21.3,11,126,249.48,87.318,4.204285714
05-05-2020 12:00,777.6,33.6,22.2,12,126,256.608,89.8128,4.204285714
05-05-2020 13:00,776.6,33.3,23.5,13,126,256.278,89.6973,4.204285714
05-05-2020 14:00,733.4,32.7,23,14,126,242.022,84.7077,4.204285714
05-05-2020 15:00,709,32.2,22.5,15,126,233.97,81.8895,4.204285714
05-05-2020 16:00,618.3,31.2,22.4,16,126,204.039,71.41365,4.204285714
05-05-2020 17:00,442.5,30.5,19.2,17,126,146.025,51.10875,4.204285714
05-05-2020 18:00,120.5,29.4,16.1,18,126,39.765,13.91775,4.204285714
06-05-2020 06:00,33.8,28.1,8.2,6,127,11.154,3.9039,4.204285714
06-05-2020 07:00,218.7,29.5,12.9,7,127,72.171,25.25985,4.204285714
06-05-2020 08:00,458.7,31.1,14.8,8,127,151.371,52.97985,4.204285714
06-05-2020 09:00,566.2,32.4,15.5,9,127,186.846,65.3961,4.204285714
06-05-2020 10:00,740.4,33.4,16.1,10,127,244.332,85.5162,4.204285714
06-05-2020 11:00,782.3,33.4,20.2,11,127,258.159,90.35565,4.204285714
06-05-2020 12:00,791.9,33.2,23.7,12,127,261.327,91.46445,4.204285714
06-05-2020 13:00,774.8,33.2,23.2,13,127,255.684,89.4894,4.204285714
06-05-2020 14:00,720,32.8,22.6,14,127,237.6,83.16,4.204285714
06-05-2020 15:00,722.7,32.4,22.2,15,127,238.491,83.47185,4.204285714
06-05-2020 16:00,621.8,31.5,21.1,16,127,205.194,71.8179,4.204285714
06-05-2020 17:00,442,30.5,20.8,17,127,145.86,51.051,4.204285714
06-05-2020 18:00,120.2,29.6,19.3,18,127,39.666,13.8831,4.204285714
07-05-2020 06:00,16.8,29,5.9,6,128,5.544,1.9404,4.204285714
07-05-2020 07:00,225,30.5,11.2,7,128,74.25,25.9875,4.204285714
07-05-2020 08:00,391.5,31.9,15.3,8,128,129.195,45.21825,4.204285714
07-05-2020 09:00,457,33,16.4,9,128,150.81,52.7835,4.204285714
07-05-2020 10:00,643.7,33.8,18,10,128,212.421,74.34735,4.204285714
07-05-2020 11:00,666.4,33.2,21.5,11,128,219.912,76.9692,4.204285714
07-05-2020 12:00,713.7,33.2,23.9,12,128,235.521,82.43235,4.204285714
07-05-2020 13:00,737.9,33.2,24.4,13,128,243.507,85.22745,4.204285714
07-05-2020 14:00,742.9,32.8,24,14,128,245.157,85.80495,4.204285714
07-05-2020 15:00,695.7,32.1,25,15,128,229.581,80.35335,4.204285714
07-05-2020 16:00,570.8,31.5,23.5,16,128,188.364,65.9274,4.204285714
07-05-2020 17:00,392.7,30.4,18.9,17,128,129.591,45.35685,4.204285714
07-05-2020 18:00,98.8,29.7,18.3,18,128,32.604,11.4114,4.204285714
08-05-2020 06:00,50.2,28.5,10.8,6,129,16.566,5.7981,4.204285714
08-05-2020 07:00,283.7,29.8,11.9,7,129,93.621,32.76735,4.204285714
08-05-2020 08:00,486.9,31.5,11,8,129,160.677,56.23695,4.204285714
08-05-2020 09:00,588.3,33.2,10.8,9,129,194.139,67.94865,4.204285714
08-05-2020 10:00,710.1,33.9,13.5,10,129,234.333,82.01655,4.204285714
08-05-2020 11:00,753.3,33.3,17.8,11,129,248.589,87.00615,4.204285714
08-05-2020 12:00,721,33.1,20.7,12,129,237.93,83.2755,4.204285714
08-05-2020 13:00,672.1,33.5,21.2,13,129,221.793,77.62755,4.204285714
08-05-2020 14:00,718.2,33,20.8,14,129,237.006,82.9521,4.204285714
08-05-2020 15:00,691.8,32.3,21,15,129,228.294,79.9029,4.204285714
08-05-2020 16:00,590.7,31.5,19.6,16,129,194.931,68.22585,4.204285714
08-05-2020 17:00,422.6,30.8,17.3,17,129,139.458,48.8103,4.204285714
08-05-2020 18:00,119.8,29.9,17.6,18,129,39.534,13.8369,4.204285714
09-05-2020 06:00,41.7,29.1,6.9,6,130,13.761,4.81635,4.204285714
09-05-2020 07:00,223.5,30.3,10.3,7,130,73.755,25.81425,4.204285714
09-05-2020 08:00,466.8,31.8,10.2,8,130,154.044,53.9154,4.204285714
09-05-2020 09:00,548.6,33.2,9.6,9,130,181.038,63.3633,4.204285714
09-05-2020 10:00,679.8,33.8,12.5,10,130,224.334,78.5169,4.204285714
09-05-2020 11:00,765,33.5,17.3,11,130,252.45,88.3575,4.204285714
09-05-2020 12:00,791.6,33.5,19.6,12,130,261.228,91.4298,4.204285714
09-05-2020 13:00,778.7,33.5,19.6,13,130,256.971,89.93985,4.204285714
09-05-2020 14:00,758.1,33.1,20.5,14,130,250.173,87.56055,4.204285714
09-05-2020 15:00,716.3,32.5,20.2,15,130,236.379,82.73265,4.204285714
09-05-2020 16:00,619.6,31.7,19.7,16,130,204.468,71.5638,4.204285714
09-05-2020 17:00,446.4,30.4,17.3,17,130,147.312,51.5592,4.204285714
09-05-2020 18:00,119.5,29.5,16.3,18,130,39.435,13.80225,4.204285714
10-05-2020 06:00,41.5,28.4,7,6,131,13.695,4.79325,4.204285714
10-05-2020 07:00,236.8,29.9,7.7,7,131,78.144,27.3504,4.204285714
10-05-2020 08:00,411.7,31.3,8.3,8,131,135.861,47.55135,4.204285714
10-05-2020 09:00,548.4,32.6,10.2,9,131,180.972,63.3402,4.204285714
10-05-2020 10:00,678.7,33.2,12.5,10,131,223.971,78.38985,4.204285714
10-05-2020 11:00,726.5,33.4,15.1,11,131,239.745,83.91075,4.204285714
10-05-2020 12:00,780.8,33.5,16.4,12,131,257.664,90.1824,4.204285714
10-05-2020 13:00,776.9,33.4,16.7,13,131,256.377,89.73195,4.204285714
10-05-2020 14:00,765.2,33,17.3,14,131,252.516,88.3806,4.204285714
10-05-2020 15:00,715,32.3,16.1,15,131,235.95,82.5825,4.204285714
10-05-2020 16:00,617.6,31.5,15.7,16,131,203.808,71.3328,4.204285714
10-05-2020 17:00,439.7,30.5,14.2,17,131,145.101,50.78535,4.204285714
10-05-2020 18:00,126.3,29.6,12.9,18,131,41.679,14.58765,4.204285714
11-05-2020 06:00,41.3,28.4,3,6,132,13.629,4.77015,4.204285714
11-05-2020 07:00,246.5,29.8,5.2,7,132,81.345,28.47075,4.204285714
11-05-2020 08:00,413.3,31.2,8.9,8,132,136.389,47.73615,4.204285714
11-05-2020 09:00,521.5,32.2,10.9,9,132,172.095,60.23325,4.204285714
11-05-2020 10:00,511.1,32.7,12.8,10,132,168.663,59.03205,4.204285714
11-05-2020 11:00,615.9,33,14.3,11,132,203.247,71.13645,4.204285714
11-05-2020 12:00,681.5,33.4,14.7,12,132,224.895,78.71325,4.204285714
11-05-2020 13:00,776.2,33.4,14.8,13,132,256.146,89.6511,4.204285714
11-05-2020 14:00,751.8,33,14.7,14,132,248.094,86.8329,4.204285714
11-05-2020 15:00,690.7,32.4,14.6,15,132,227.931,79.77585,4.204285714
11-05-2020 16:00,544.8,31.6,13.5,16,132,179.784,62.9244,4.204285714
11-05-2020 17:00,293.7,30.4,13.3,17,132,96.921,33.92235,4.204285714
11-05-2020 18:00,49,29.7,14.2,18,132,16.17,5.6595,4.204285714
12-05-2020 06:00,32.9,28.2,1.5,6,133,10.857,3.79995,4.204285714
12-05-2020 07:00,100.4,28.9,3.1,7,133,33.132,11.5962,4.204285714
12-05-2020 08:00,298.1,30.2,6.2,8,133,98.373,34.43055,4.204285714
12-05-2020 09:00,364.5,31.1,7.8,9,133,120.285,42.09975,4.204285714
12-05-2020 10:00,144.4,30.9,9.7,10,133,47.652,16.6782,4.204285714
12-05-2020 11:00,144.3,30.9,9.9,11,133,47.619,16.66665,4.204285714
12-05-2020 12:00,147,30.9,14,12,133,48.51,16.9785,4.204285714
12-05-2020 13:00,223.3,30.7,15,13,133,73.689,25.79115,4.204285714
12-05-2020 14:00,437.3,30.9,16.5,14,133,144.309,50.50815,4.204285714
12-05-2020 15:00,150.3,30.2,14.4,15,133,49.599,17.35965,4.204285714
12-05-2020 16:00,43.6,29.7,14.3,16,133,14.388,5.0358,4.204285714
12-05-2020 17:00,30.2,29.5,11.7,17,133,9.966,3.4881,4.204285714
12-05-2020 18:00,83.8,29,10.4,18,133,27.654,9.6789,4.204285714
13-05-2020 06:00,49.2,27.6,5.8,6,134,16.236,5.6826,4.204285714
13-05-2020 07:00,266.1,29,4.1,7,134,87.813,30.73455,4.204285714
13-05-2020 08:00,498.4,30.9,2.7,8,134,164.472,57.5652,4.204285714
13-05-2020 09:00,552.4,32.2,6.2,9,134,182.292,63.8022,4.204285714
13-05-2020 10:00,654.6,33,10.6,10,134,216.018,75.6063,4.204285714
13-05-2020 11:00,679.1,33.3,13,11,134,224.103,78.43605,4.204285714
13-05-2020 12:00,647.7,32.9,14.3,12,134,213.741,74.80935,4.204285714
13-05-2020 13:00,645.4,33.1,15.8,13,134,212.982,74.5437,4.204285714
13-05-2020 14:00,620.4,32.6,15.5,14,134,204.732,71.6562,4.204285714
13-05-2020 15:00,589.2,32.1,15.3,15,134,194.436,68.0526,4.204285714
13-05-2020 16:00,502.7,31.5,15.3,16,134,165.891,58.06185,4.204285714
13-05-2020 17:00,359.3,30.4,12.5,17,134,118.569,41.49915,4.204285714
13-05-2020 18:00,104.5,29.5,12.5,18,134,34.485,12.06975,4.204285714
14-05-2020 06:00,40.9,28.1,6.4,6,135,13.497,4.72395,4.204285714
14-05-2020 07:00,220.7,29.5,3.1,7,135,72.831,25.49085,4.204285714
14-05-2020 08:00,379.4,31,4.7,8,135,125.202,43.8207,4.204285714
14-05-2020 09:00,494.5,32,10,9,135,163.185,57.11475,4.204285714
14-05-2020 10:00,620.9,32.7,12.7,10,135,204.897,71.71395,4.204285714
14-05-2020 11:00,624.9,32.8,15.1,11,135,206.217,72.17595,4.204285714
14-05-2020 12:00,676.2,33.3,14.9,12,135,223.146,78.1011,4.204285714
14-05-2020 13:00,706.7,33.2,15.6,13,135,233.211,81.62385,4.204285714
14-05-2020 14:00,737.6,32.9,16.7,14,135,243.408,85.1928,4.204285714
14-05-2020 15:00,657,32.5,15.5,15,135,216.81,75.8835,4.204285714
14-05-2020 16:00,578.7,31.9,14.8,16,135,190.971,66.83985,4.204285714
14-05-2020 17:00,412.9,31,13,17,135,136.257,47.68995,4.204285714
14-05-2020 18:00,118.1,30.1,12.6,18,135,38.973,13.64055,4.204285714
15-05-2020 06:00,57.1,28.4,6.7,6,136,18.843,6.59505,4.204285714
15-05-2020 07:00,289.2,29.8,9.4,7,136,95.436,33.4026,4.204285714
15-05-2020 08:00,414.3,31.1,11.4,8,136,136.719,47.85165,4.204285714
15-05-2020 09:00,500.2,32.3,13.3,9,136,165.066,57.7731,4.204285714
15-05-2020 10:00,524.4,33.1,16.8,10,136,173.052,60.5682,4.204285714
15-05-2020 11:00,636.6,33.8,17.8,11,136,210.078,73.5273,4.204285714
15-05-2020 12:00,657.3,33.9,19.2,12,136,216.909,75.91815,4.204285714
15-05-2020 13:00,654.1,33.6,20,13,136,215.853,75.54855,4.204285714
15-05-2020 14:00,669.6,33.5,19.7,14,136,220.968,77.3388,4.204285714
15-05-2020 15:00,597.4,32.8,19.9,15,136,197.142,68.9997,4.204285714
15-05-2020 16:00,556.6,32.2,18.9,16,136,183.678,64.2873,4.204285714
15-05-2020 17:00,373.1,31.5,18.8,17,136,123.123,43.09305,4.204285714
15-05-2020 18:00,110.9,30.4,16.9,18,136,36.597,12.80895,4.204285714
16-05-2020 06:00,57,28.8,10.8,6,137,18.81,6.5835,4.204285714
16-05-2020 07:00,274.9,30.2,14.3,7,137,90.717,31.75095,4.204285714
16-05-2020 08:00,427.8,32,14.1,8,137,141.174,49.4109,4.204285714
16-05-2020 09:00,525.7,33.5,15.6,9,137,173.481,60.71835,4.204285714
16-05-2020 10:00,459.3,34.2,17.4,10,137,151.569,53.04915,4.204285714
16-05-2020 11:00,564.6,35,20.3,11,137,186.318,65.2113,4.204285714
16-05-2020 12:00,662.7,35.5,19.7,12,137,218.691,76.54185,4.204285714
16-05-2020 13:00,743.4,35.2,20.7,13,137,245.322,85.8627,4.204285714
16-05-2020 14:00,662.9,34,21.4,14,137,218.757,76.56495,4.204285714
16-05-2020 15:00,554,33.2,21.9,15,137,182.82,63.987,4.204285714
16-05-2020 16:00,349.8,32.2,17.9,16,137,115.434,40.4019,4.204285714
16-05-2020 17:00,168.2,31.2,18.4,17,137,55.506,19.4271,4.204285714
16-05-2020 18:00,27.7,30.4,16.8,18,137,9.141,3.19935,4.204285714
17-05-2020 06:00,8.1,29,8.9,6,138,2.673,0.93555,4.204285714
17-05-2020 07:00,61.8,30,11.3,7,138,20.394,7.1379,4.204285714
17-05-2020 08:00,169.1,31.5,11.5,8,138,55.803,19.53105,4.204285714
17-05-2020 09:00,195,32.8,13,9,138,64.35,22.5225,4.204285714
17-05-2020 10:00,335.8,34.3,14.8,10,138,110.814,38.7849,4.204285714
17-05-2020 11:00,218,34.9,16.8,11,138,71.94,25.179,4.204285714
17-05-2020 12:00,127.1,34.8,18.9,12,138,41.943,14.68005,4.204285714
17-05-2020 13:00,23.8,33.6,19.4,13,138,7.854,2.7489,4.204285714
17-05-2020 14:00,113.7,33.2,19.9,14,138,37.521,13.13235,4.204285714
17-05-2020 15:00,208.6,32.8,20.1,15,138,68.838,24.0933,4.204285714
17-05-2020 16:00,307.9,32.8,17,16,138,101.607,35.56245,4.204285714
17-05-2020 17:00,140.9,31.2,18.9,17,138,46.497,16.27395,4.204285714
17-05-2020 18:00,6.9,30.5,17.1,18,138,2.277,0.79695,4.204285714
18-05-2020 06:00,8.1,29.1,11.5,6,139,2.673,0.93555,4.204285714
18-05-2020 07:00,99.4,30.7,12.2,7,139,32.802,11.4807,4.204285714
18-05-2020 08:00,371.2,33,13.2,8,139,122.496,42.8736,4.204285714
18-05-2020 09:00,260.1,34.2,13.9,9,139,85.833,30.04155,4.204285714
18-05-2020 10:00,375.6,36,17.2,10,139,123.948,43.3818,4.204285714
18-05-2020 11:00,446.6,37.4,18.5,11,139,147.378,51.5823,4.204285714
18-05-2020 12:00,384.6,38.3,16.6,12,139,126.918,44.4213,4.204285714
18-05-2020 13:00,309.8,38.7,16.6,13,139,102.234,35.7819,4.204285714
18-05-2020 14:00,199.1,38,13.2,14,139,65.703,22.99605,4.204285714
18-05-2020 15:00,127.3,35.2,16.1,15,139,42.009,14.70315,4.204285714
18-05-2020 16:00,32.6,33.5,14.8,16,139,10.758,3.7653,4.204285714
18-05-2020 17:00,20.9,32.3,9.8,17,139,6.897,2.41395,4.204285714
18-05-2020 18:00,6.9,31.5,7.3,18,139,2.277,0.79695,4.204285714
19-05-2020 06:00,24.3,29.4,15.9,6,140,8.019,2.80665,4.204285714
19-05-2020 07:00,263.7,31.6,20.6,7,140,87.021,30.45735,4.204285714
19-05-2020 08:00,318.7,33.7,24.1,8,140,105.171,36.80985,4.204285714
19-05-2020 09:00,403,35.8,25.1,9,140,132.99,46.5465,4.204285714
19-05-2020 10:00,416.6,38,24.7,10,140,137.478,48.1173,4.204285714
19-05-2020 11:00,365,39.6,23.2,11,140,120.45,42.1575,4.204285714
19-05-2020 12:00,462.5,40.8,19.9,12,140,152.625,53.41875,4.204285714
19-05-2020 13:00,572.2,41.6,16.5,13,140,188.826,66.0891,4.204285714
19-05-2020 14:00,479,42,14.5,14,140,158.07,55.3245,4.204285714
19-05-2020 15:00,341.3,41.3,12.6,15,140,112.629,39.42015,4.204285714
19-05-2020 16:00,137.5,40,5.6,16,140,45.375,15.88125,4.204285714
19-05-2020 17:00,155.3,37.5,3.2,17,140,51.249,17.93715,4.204285714
19-05-2020 18:00,27.4,33.2,14.9,18,140,9.042,3.1647,4.204285714
20-05-2020 06:00,40.4,31.5,18.4,6,141,13.332,4.6662,4.204285714
20-05-2020 07:00,263.4,33,18.8,7,141,86.922,30.4227,4.204285714
20-05-2020 08:00,456.7,35,23.1,8,141,150.711,52.74885,4.204285714
20-05-2020 09:00,580,37.2,23.8,9,141,191.4,66.99,4.204285714
20-05-2020 10:00,630.5,39.2,21.5,10,141,208.065,72.82275,4.204285714
20-05-2020 11:00,704.2,41,17.8,11,141,232.386,81.3351,4.204285714
20-05-2020 12:00,668.9,41.6,9.3,12,141,220.737,77.25795,4.204285714
20-05-2020 13:00,606.6,39.7,12.8,13,141,200.178,70.0623,4.204285714
